sku,name,reviewStars,reviewCount,status,price,discount,url
LHD1901,Linon Roxy 24.5 in. Counter Stool,5,5,IN_STOCK,277.86,0,https://www.hayneedle.com/product/linonroxy245incounterstool.cfm
CCH384,Carolina Chair &amp; Table Co. Thatcher 24 in. Backless Counter Height Stool - Set of 2,,,IN_STOCK,192.99,0,https://www.hayneedle.com/product/carolinachairtablecothatcher24inbacklesscounterheightstoolsetof2.cfm
ASR7711,Trademark Global POW Padded Bar Stool with Back,,,IN_STOCK,129.95,0,https://www.hayneedle.com/product/trademarkglobalpowpaddedbarstoolwithback.cfm
LUS1382,LumiSource Pebble 24 in. Solid Back Counter Stool - Set of 2,,,IN_STOCK,186.23,15,https://www.hayneedle.com/product/lumisourcepebble24insolidbackcounterstoolsetof2.cfm
FLSH1297,Flash Furniture 26 in. Light Cherry Counter Height Stool with Black Leather Swivel Seat,,,IN_STOCK,233,0,https://www.hayneedle.com/product/flashfurniture26inlightcherrycounterheightstoolwithblackleatherswivelseat.cfm
SET621,Sunset Trading Victoria 30 in. Backless Swivel Bar Stool,,,IN_STOCK,336.48,0,https://www.hayneedle.com/product/sunset-trading-victoria-30-in-backless-swivel-bar-stool.cfm
SET626,Sunset Trading Vail 24 in. Counter Stool - Set of 4,,,IN_STOCK,1020.99,0,https://www.hayneedle.com/product/sunset-trading-vail-24-in-counter-stool-nss.cfm
ASR143,High Grade Solid Black 30 in. Padded Swivel Bar Stool with Back,3.7,3,IN_STOCK,118.88,0,https://www.hayneedle.com/product/highgradeblackpaddedbarstoolwithback.cfm
LDTR202,Glamour Home Aoi 29.5 in. Upholstered Backless Bar Stool - Set of 2,,,IN_STOCK,223.99,0,https://www.hayneedle.com/product/glamourhomeaoiupholsteredbacklessbarstoolsetof2.cfm
LHD2038,Linon Casey Adjustable Stool - Set of 3,,,IN_STOCK,224.02,0,https://www.hayneedle.com/product/linoncaseyadjustablestoolsetofthree.cfm
SET549,Sunset Trading Brookdale Fancy Slat Counter Stool - Set of 2,4.3,3,IN_STOCK,415.08,0,https://www.hayneedle.com/product/brookdalefancyslatcounterstool.cfm
FLSH1226,Flash Furniture 24 in. Distressed Metal Indoor-Outdoor Counter Height Stool with Splat Back,4.6,50,IN_STOCK,102.67,19,https://www.hayneedle.com/product/flashfurniture24indistressedmetalindooroutdoorcounterheightstoolwithsplatback.cfm
ACPA334,A C Pacific 24 in. Lattice Back Upholstered Swivel Counter Stool,,,IN_STOCK,173.99,0,https://www.hayneedle.com/product/24inlatticebackupholsteredswivelcounterstoolbyacpacific.cfm
WWI520,International Concepts Tuscany Bar Stool,,,IN_STOCK,209.4,0,https://www.hayneedle.com/product/international-concepts-tuscany-bar-stool.cfm
BSHD2441,Ligan Upholstered Counter Stool - Set of 2,4.5,2,IN_STOCK,203.99,0,https://www.hayneedle.com/product/bestsellinghomeliganupholsteredcounterstoolsetof2.cfm
PO2703,Powell Big &amp; Tall Back to Back Scroll Bar Stool,4,2,IN_STOCK,141.39,0,https://www.hayneedle.com/product/powellbigtallbacktobackscrollbarstool.cfm
VOGU103,Brage Living Metal with Wood Seat Adjustable Bar Stool with Swivel - Set of 2,,,IN_STOCK,154,0,https://www.hayneedle.com/product/bragelivingmetalwithwoodseatadjustablebarstoolwithswivelsetof2.cfm
WWI805,International Concepts Emily 30 in. Bar Stool,,,IN_STOCK,171.37,0,https://www.hayneedle.com/product/internationalconceptsemily30inbarstool.cfm
ENLB4774,Furniture of America Merin Industrial 30 in. Bar Stool - Set of 2,,,IN_STOCK,217.99,11,https://www.hayneedle.com/product/furnitureofamericamerinindustrial30inbarstoolsetof2.cfm
HME2564,Weston Home Campton 24 in. Swivel Motif Design Stool with Faux Leather Cushion - Cherry,4.1,20,IN_STOCK,126.87,0,https://www.hayneedle.com/product/homelegancecampton24inswivelmotifdesignstoolwithfauxleathercushioncherry.cfm
HME2576,Weston Home Junipero Counter Height Chairs - Cherry - Set of 2,3.9,10,IN_STOCK,218,0,https://www.hayneedle.com/product/homelegancejuniperocounterheightchairscherrysetof2.cfm
ARTU019,Artefama Gourmet Counter-Height Stool,,,IN_STOCK,178,0,https://www.hayneedle.com/product/artefamagourmetcounterheightstool.cfm
AA1273,Armen Living Kara Contemporary 26 in. Bar Stool,,,IN_STOCK,268.62,0,https://www.hayneedle.com/product/armenlivingkaracontemporary26inbarstool.cfm
LUS969,LumiSource Master Adjustable Contemporary Bar Stool,5,1,IN_STOCK,123,7,https://www.hayneedle.com/product/lumisourcemasteradjustablecontemporarybarstool.cfm
LEI382,Leick Home 24 in. Wood Double Cross Back Stool - Set of 2,3.7,3,IN_STOCK,203.95,0,https://www.hayneedle.com/product/leick-furniture-24-in-wood-double-cross-back-stool-set-of-2.cfm
HL4945,Hillsdale Cortez Swivel Counter Stool,,,IN_STOCK,169.99,9,https://www.hayneedle.com/product/hillsdalecortezswivelcounterstool.cfm
ELET1039,Picket House Furnishings Dex 30 in. Upholstered Bar Stool with Nailhead Trim - Set of 2,,,IN_STOCK,309.99,5,https://www.hayneedle.com/product/pickethousefurnishingsdex30inupholsteredbarstoolwithnailheadtrimsetof2.cfm
LUS1472,LumiSource Waco 25 in. Industrial Counter Stool,,,IN_STOCK,160,0,https://www.hayneedle.com/product/lumisourcewaco25inindustrialcounterstool.cfm
EEI846,Modway Collect 33 in. Bar Stool,2.5,2,IN_STOCK,161.75,0,https://www.hayneedle.com/product/modway-collect-33-in-bar-stool.cfm
PLAM041,C2A French Nail head Trim Elevate Leather 30 in. Bar Stool,5,1,IN_STOCK,211.4,0,https://www.hayneedle.com/product/c2afrenchnailheadtrimelevateleather26inbarstool.cfm
LDTR203,Glamour Home Aoi 24 in. Upholstered Backless Counter Stool - Set of 2,,,IN_STOCK,204.1,0,https://www.hayneedle.com/product/glamourhomeaoiupholsteredbacklesscounterstoolsetof2.cfm
JSI1779,Jofran Global Archive Brooks 26 in. Genuine Leather Counter Stool,,,IN_STOCK,183.99,0,https://www.hayneedle.com/product/jofranglobalarchivebrooks26ingenuineleathercounterstool.cfm
LUS1393,LumiSource Dakota Adjustable Industrial Mid-Back Bar Stool,1,1,IN_STOCK,121.53,1,https://www.hayneedle.com/product/lumisourcedakotaindustrialmidbackbarstool.cfm
LUS861,LumiSource Daniella Adjustable Swivel Barstool,,,IN_STOCK,162.92,19,https://www.hayneedle.com/product/lumisourcedaniellaadjustableswivelbarstool.cfm
LUS869,LumiSource Mara Contemporary 26 in. Counter Stool - Set of 2,,,IN_STOCK,376.43,8,https://www.hayneedle.com/product/lumisourcemaracontemporary26incounterstoolsetof2.cfm
AA1664,Armen Living Connie Mid-Century Modern 26 in. Counter Stool,,,IN_STOCK,121.14,19,https://www.hayneedle.com/product/armenlivingconniemidcenturymodern26incounterstool.cfm
HME2649,Weston Home Basalt Counter Height Swivel X Back Chair - Dark Cherry,,,IN_STOCK,149.99,0,https://www.hayneedle.com/product/homelegancebasaltcounterheightswivelxbackchairdarkcherry.cfm
LDTR145,Glamour Home Amery 30 in. Faux Leather Bar Stool - Set of 2,,,IN_STOCK,271.99,0,https://www.hayneedle.com/product/glamourhomeamery30infauxleatherbarstoolsetof2.cfm
EEI468,Modway Diner Bar Stools - Set of 2,5,1,IN_STOCK,166.75,0,https://www.hayneedle.com/product/modwaydinerbarstoolssetof2.cfm
PLAM044,C2A French Nail head Hillsdale Valvet 26 in. Counter Stool,,,IN_STOCK,178.4,2,https://www.hayneedle.com/product/c2afrenchnailheadhillsdalevalvet26incounterstool.cfm
LDTR010,Glamour Home Adan Bar Stool - Set of 2,5,3,IN_STOCK,225.1,0,https://www.hayneedle.com/product/glamourhomeadanbarstoolsetof2.cfm
WWI224,International Concepts X-Back Counter Height Stool,3.8,4,IN_STOCK,155.38,2,https://www.hayneedle.com/product/international-concepts-x-back-counter-height-stool.cfm
VOGU088,Brage Living 24 in. Backless Bar Stool,5,1,IN_STOCK,94.99,12,https://www.hayneedle.com/product/brageliving24inbacklessbarstool.cfm
LUS779,LumiSource Fabrizzi Adjustable Height Barstool,4.3,3,IN_STOCK,178.1,13,https://www.hayneedle.com/product/lumisource-fabrizzi-adjustable-height-barstool.cfm
CCH306,Carolina Chair &amp; Table Co. Charlotte 30 in. Backless Bar Stool,5,2,IN_STOCK,123.99,0,https://www.hayneedle.com/product/carolinachairtablecocharlotte30inbacklessbarstool.cfm
HME3623,HumbleNest Homestead Vintage Slat Back 29 in. Bar Stool - Set of 2,,,IN_STOCK,241.15,0,https://www.hayneedle.com/product/humblenest-homestead-vintage-slat-back-29-in-bar-stool-set-of-2.cfm
EEI1842,Modway Ernie Dining Bar Stool,,,IN_STOCK,162,0,https://www.hayneedle.com/product/modwayerniediningbarstool.cfm
EEI1856,Modway Promenade Metal 30 in. Bar Stool,,,IN_STOCK,102.5,0,https://www.hayneedle.com/product/modwaypromenademetal30inbarstool.cfm
EEI1852,Modway Promenade Wooden Seat Bar Stool,,,IN_STOCK,126,0,https://www.hayneedle.com/product/modwaypromenadewoodenseatbarstool.cfm
HL4788,Hillsdale Furniture Dillon Non-Swivel Counter Stool,4.3,3,IN_STOCK,196.39,0,https://www.hayneedle.com/product/hillsdalefurnituredillonnonswivelcounterstool.cfm
ENLB938,Furniture of America Vanderbilte 2-Piece Counter Height Open Back Dining Chairs - Black,4,2,IN_STOCK,280.84,0,https://www.hayneedle.com/product/furnitureofamericavanderbilte2piececounterheightopenbackdiningchairsblack.cfm
AA1017,Armen Living Raleigh 26 in. Swivel Counter Stool,,,IN_STOCK,325.71,0,https://www.hayneedle.com/product/armen-living-raleigh-26-in-swivel-counter-stool.cfm
AA1301,Home Chic Colby 26 in. Armless Swivel Counter Stool,3,2,IN_STOCK,187.99,1,https://www.hayneedle.com/product/homechiccolby26inswivelcounterstool.cfm
WWI221,International Concepts San Remo Counter Height Stool,4.4,5,IN_STOCK,140.77,0,https://www.hayneedle.com/product/international-concepts-san-remo-counter-height-stool.cfm
SRT425,Sauder Woodworking Studio RTA Boutique Backless Bar Stool,,,IN_STOCK,137.95,0,https://www.hayneedle.com/product/sauderwoodworkingstudiortaboutiquebacklessbarstool.cfm
ASR9347,Guinness Chrome Ribbed Bar Stool,4,1,IN_STOCK,74.49,0,https://www.hayneedle.com/product/guinness-chrome-ribbed-bar-stool.cfm
SAV5355,Safavieh Wildomar 29 in. Swivel Stool,,,IN_STOCK,264.71,0,https://www.hayneedle.com/product/safaviehwildomar29inswivelstool.cfm
ACPA111,Christies Home Living Duke Adjustable Metal Retro Bar Stool,3.3,3,IN_STOCK,93.14,0,https://www.hayneedle.com/product/christies-home-livin-duke-adjustable-metal-retro-barstool.cfm
NU673,Nuevo 26 in. Ameri Counter Stool,,,IN_STOCK,605,0,https://www.hayneedle.com/product/nuevo26inamericounterstool.cfm
AA1615,Armen Living Michele Adjustable Swivel Bar Stool,5,1,IN_STOCK,232,28,https://www.hayneedle.com/product/armenlivingtwylaadjustableswivelbarstool.cfm
AA933,Armen Living Atlantis 26 in. Backless Counter Stool,5,1,IN_STOCK,200.03,1,https://www.hayneedle.com/product/armen-living-atlantis-26-in-backless-counter-stool.cfm
LUS988,LumiSource Weller Adjustable Contemporary Bar Stool,,,IN_STOCK,105.59,4,https://www.hayneedle.com/product/lumisourcewelleradjustablecontemporarybarstool.cfm
NU1445,Nuevo Chi 29 in. Bar Stool - Set of 2,,,IN_STOCK,946,0,https://www.hayneedle.com/product/nuevo-chi-29-in-bar-stool-set-of-2.cfm
AA1628,Armen Living Lotus 26 in. Swivel Counter Stool,,,IN_STOCK,399.99,0,https://www.hayneedle.com/product/armenlivingsancia26inswivelcounterstool.cfm
NU1354,Nuevo Icon 30 in. Bar Stool,,,IN_STOCK,528,0,https://www.hayneedle.com/product/nuevoicon30inbarstool.cfm
BOR347,Boraam 24 in. Myrtle Counter Stool,4.8,21,IN_STOCK,214.69,0,https://www.hayneedle.com/product/boraam-24-in-myrtle-counter-stool.cfm
LDTR144,Glamour Home Amery 25.75 in. Faux Leather Counter Stool - Set of 2,2,1,IN_STOCK,259.24,0,https://www.hayneedle.com/product/glamourhomeamery2575infauxleathercounterstoolsetof2.cfm
LUS597,LumiSource Vasari Bar Stool,5,2,IN_STOCK,151,6,https://www.hayneedle.com/product/lumisourcevasaribarstoolwalnutblack.cfm
NU949,Nuevo 25.75 in. Chi Counter Stool - Set of 2,3.5,2,IN_STOCK,726,0,https://www.hayneedle.com/product/nuevo2575inchicounterstoolsetof2.cfm
BSHD1008,Lopez Hazelnut Leather Counter Stools - 2 Pack,4.5,8,IN_STOCK,266.99,0,https://www.hayneedle.com/product/lopezhazelnutleathercounterstools2pack.cfm
EZMO098,Mod Made Rex Wood Counter Stool,5,1,IN_STOCK,132.49,2,https://www.hayneedle.com/product/modmaderexwoodcounterstool.cfm
BENZ6829,Benzara Rustic Metal 30 in. Bar Stool - Set of 2,,,IN_STOCK,345.99,9,https://www.hayneedle.com/product/benzararusticmetal30inbarstoolsetof2.cfm
HBS274,Holland Bar Stool Co Misha 25 in. Swivel Counter Stool,5,1,IN_STOCK,146.99,0,https://www.hayneedle.com/product/holland-bar-stool-misha-25-in-swivel-counter-stool.cfm
HBS368,Holland Bar Stool Co Catalina Metal 36 in. Extra Tall Swivel Bar Stool with Faux Leather Seat,5,3,IN_STOCK,254.99,0,https://www.hayneedle.com/product/holland-bar-stool-catalina-36-in-extra-tall-swivel-bar-stool-with-leather-seat.cfm
HL4402,Hillsdale Bridgetown Swivel Counter Stool,5,2,IN_STOCK,250.99,9,https://www.hayneedle.com/product/hillsdale-bridgetown-swivel-counter-stool.cfm
AMS514,Amisco Render 27 in. Swivel Counter Stool,5,1,IN_STOCK,274.99,0,https://www.hayneedle.com/product/amisco-render-27-in-swivel-counter-stool.cfm
PRGF1387,Progressive Furniture Kenny Counter Stools - Set of 2,,,IN_STOCK,109.94,4,https://www.hayneedle.com/product/progressivefurniturekennycounterstoolssetof2.cfm
TOVF025,TOV Furniture Helsinki Stainless Steel Counter Stool - Set of 2,,,IN_STOCK,378.49,19,https://www.hayneedle.com/product/tov-furniture-helsinki-stainless-steel-counter-stool-set-of-2.cfm
BSHD2030,Easton 24 in. Bar Stool - Set of 2,4.5,2,IN_STOCK,169.42,8,https://www.hayneedle.com/product/best-selling-home-easton-24-in-bar-stool-set-of-2.cfm
BSHD2448,HN Home Umstead Mid-Century Modern Upholstered Bar Stool - Set of 2,,,IN_STOCK,189.99,4,https://www.hayneedle.com/product/hn-home-umstead-mid-century-modern-upholstered-bar-stool.cfm
VOGU089,Brage Living Upholstered Adjustable Height Bar Stool with Footrest,,,IN_STOCK,89.99,0,https://www.hayneedle.com/product/bragelivingupholsteredadjustableheightbarstoolwithfootrest.cfm
LHD493,Linon Weston Pad Back Folding Counter Stool,4.7,103,IN_STOCK,91.04,0,https://www.hayneedle.com/product/linon24inchwestonpadbackfoldingcounterstool.cfm
FLSH1927,Flash Furniture 24 in. Clear Coated Indoor Counter Stool with Back,,,IN_STOCK,89.99,0,https://www.hayneedle.com/product/flashfurniture24inclearcoatedindoorcounterstoolwithback.cfm
LUS1241,LumiSource Ale Adjustable Backless Bar Stool - Set of 2,,,IN_STOCK,131.03,0,https://www.hayneedle.com/product/lumisourcealeadjustablebacklessbarstoolsetof2.cfm
LUS781,LumiSource Ravinia Adjustable Height Barstool,,,IN_STOCK,162.92,0,https://www.hayneedle.com/product/lumisource-ravinia-adjustable-height-barstool.cfm
MERI588,Meridian Furniture Inc Cassie 28 in. Upholstered Counter Stool - Set of 2,5,3,IN_STOCK,362.35,3,https://www.hayneedle.com/product/meridianfurnitureinccassie28inupholsteredcounterstoolsetof2.cfm
LUS860,LumiSource Cassis Adjustable Swivel Barstool,5,3,IN_STOCK,150,3,https://www.hayneedle.com/product/lumisourcecassisadjustableswivelbarstool.cfm
LHD1287,Linon Claridge Patches Backless 30 in. Bar Stool,4.3,197,IN_STOCK,71.52,0,https://www.hayneedle.com/product/linonclaridgepatchesbackless30inbarstoolwhite.cfm
CROW104,Crown Mark Kent 24 in. Backless Counter Stool - Set of 2,5,1,IN_STOCK,105.9,15,https://www.hayneedle.com/product/crownmarkkentbacklesscounterstool.cfm
FLSH633,Flash Furniture Contemporary Curved Seat Adjustable Bar Stool with Chrome Base,4.5,23,IN_STOCK,101.25,9,https://www.hayneedle.com/product/flash-furniture-contemporary-curved-seat-adjustable-bar-stool-with-chrome-base.cfm
BOR237,Boraam Square Rush Bar Stool - 29 in.,4.2,5,IN_STOCK,73.44,0,https://www.hayneedle.com/product/boraamsquarerushbarstool29inoak.cfm
RS050,Richardson Seating Floridian 30 in. Retro Swivel Bar Stool,5,3,IN_STOCK,164,8,https://www.hayneedle.com/product/richardson-seating-floridian-30-in-retro-swivel-bar-stool.cfm
HME2922,Weston Home Edmond Collection 24H in. Swivel Counter Height Stool - Ladder Back Design,5,2,IN_STOCK,130.99,0,https://www.hayneedle.com/product/edmond-collection-24h-in-swivel-counter-height-stool-ladder-back-design.cfm
AMW1322,DHP Luxor 24 in. Metal Counter Stool with Wood Seat - Set of 2,3.6,26,IN_STOCK,139.19,0,https://www.hayneedle.com/product/dhpluxor24inmetalcounterstoolwithwoodseatsetof2.cfm
BOR091,Boraam Kyoto 29 in. Swivel Bar Stool,4.3,45,IN_STOCK,104.99,11,https://www.hayneedle.com/product/kyotobarstool.cfm
VOGU096,Brage Living Adjustable Bar Stool with Swivel and Foot Rest,2.5,2,IN_STOCK,79.99,0,https://www.hayneedle.com/product/bragelivingadjustablebarstoolwithswivelandfootrest.cfm
RS047,Richardson Seating Floridian 24 in. Retro Swivel Counter Stool,4.5,18,IN_STOCK,88.99,26,https://www.hayneedle.com/product/richardson-seating-floridian-24-in-retro-swivel-counter-stool.cfm
ENLB1638,Furniture of America Seaberg Country Counter Height Dining Chair - Set of 2,4.7,12,IN_STOCK,220.38,10,https://www.hayneedle.com/product/furniture-of-america-seaberg-country-counter-height-dining-chair-set-of-2.cfm
PLAM086,C2A Sechrist 26 in. Solid Back Counter Stool - Set of 2,5,2,IN_STOCK,232.99,0,https://www.hayneedle.com/product/c2asechrist26insolidbackcounterstoolsetof2.cfm
HME1990,HumbleNest Homestead Two Tone Counter Height Chair - Antique White &amp; Cherry - Set of 2,4.3,20,IN_STOCK,218.99,0,https://www.hayneedle.com/product/humblenest-homestead-two-tone-counter-height-chair-antique-white-cherry-set-of-2.cfm
AMS326,Amisco Akers Swivel Counter Stool with Arms 26 in.,4.6,18,IN_STOCK,334.99,0,https://www.hayneedle.com/product/amiscoakersswivelcounterstoolwitharms26inmagnetiteframefleecefabricseat.cfm
MERI581,Meridian Furniture Inc Giselle 26 in. Upholstered Counter Stool,3.8,10,IN_STOCK,228.99,7,https://www.hayneedle.com/product/meridianfurnitureincgiselle26inupholsteredcounterstool.cfm
FLSH623,Flash Furniture Contemporary Horizontal Line Design Adjustable Bar Stool with Chrome Base,4.5,154,IN_STOCK,93.11,7,https://www.hayneedle.com/product/flash-furniture-contemporary-horizontal-line-design-adjustable-bar-stool-with-chrome-base.cfm
LUS1390,LumiSource Corazza 25 in. Mid-Century Modern Counter Stool,5,1,IN_STOCK,163.66,12,https://www.hayneedle.com/product/lumisourcecorazzamidcenturymoderncounterstool.cfm
LONW001,Angel Line Cambridge 24 in. Padded Saddle Counter Stool with Nailhead Trim,4.8,139,IN_STOCK,70,9,https://www.hayneedle.com/product/angellinecambridge24inpaddedsaddlecounterstoolwithnailheadtrim.cfm
AA748,Armen Living Cafe Bar Stool,4.8,6,IN_STOCK,244.76,0,https://www.hayneedle.com/product/armen-living-cafe-bar-stool.cfm
BENZ2463,Benzara Leith Adjustable Swivel Bar Stool,3.3,3,IN_STOCK,124.99,47,https://www.hayneedle.com/product/benzaraleithadjustableswivelbarstool.cfm
MERI570,Meridian Furniture Inc Nikki 26 in. Upholstered Counter Stool with Nailhead Trim - Set of 2,4,12,IN_STOCK,385.77,4,https://www.hayneedle.com/product/meridianfurnitureincnikki26inupholsteredcounterstoolwithnailheadtrimsetof2.cfm
BOR235,Boraam Jones 29 in. Memory Swivel Bar Stool,4.5,69,IN_STOCK,220.54,12,https://www.hayneedle.com/product/boraamjones29inmemoryswivelbarstoolcherry.cfm
