sku,name,ratingValue,reviewCount,price,url
175886,Paso Teak Outdoor Adirondack Chair with Ottoman,,,1198.00,https://www.crateandbarrel.com/paso-teak-outdoor-adirondack-chair-with-ottoman/s175886
30646,Bunky Board,2.4,16,109.00-238.00,https://www.crateandbarrel.com/bunky-board/f30646
1003275,Dorado Outdoor Dining Table and Dining Chair,,,149.97-249.97,https://www.crateandbarrel.com/dorado-outdoor-dining-table-and-dining-chair/f1003275
483299,Alfresco II Grey Outdoor Dining Arm Chair with Charcoal Sunbrella ® Cushion,4.6,7,298.00,https://www.crateandbarrel.com/alfresco-ii-grey-dining-arm-chair-with-sunbrella-cushion/s483299
653913,Barrett Left Arm Chaise,4.6,683,1100.00,https://www.crateandbarrel.com/barrett-left-arm-chaise/s653913
334757,Green Forest Mug,4.7,7,7.95,https://www.crateandbarrel.com/green-forest-mug/s334757
233211,"Spotlight White X-Leg Desk 58""",4.7,114,599.00,https://www.crateandbarrel.com/spotlight-white-58-desk/s233211
585802,Pedra Ceramic Ice Bucket,4.8,26,49.95,https://www.crateandbarrel.com/pedra-ceramic-ice-bucket/s585802
81130,Larkin Black Metal Crib,,,139.00-599.00,https://www.crateandbarrel.com/larkin-black-metal-crib/f81130
100543,Zuma Expandable Outdoor Dining Table,5,26,2299.00,https://www.crateandbarrel.com/zuma-expandable-outdoor-dining-table/s100543
465843,S'well Calacatta Gold 17-Ounce Stainless Steel Water Bottle,4.6,15,35.00,https://www.crateandbarrel.com/swell-calacatta-gold-17-ounce-stainless-steel-water-bottle/s465843
236459,Pose Natural Accent Chair,5,1,999.00,https://www.crateandbarrel.com/pose-natural-accent-chair/s236459
577609,Morocco Graphite Oval Outdoor Loveseat with White Cushion,4.6,176,1249.00,https://www.crateandbarrel.com/morocco-graphite-oval-loveseat-with-cushion/s577609
383544,"Gold Confetti Paper Table Runner 20"" x 25'",5,1,24.95,https://www.crateandbarrel.com/gold-confetti-paper-table-runner-20-x-25/s383544
515218,WeatherMAX Large Outdoor Cushion Storage Bag by KoverRoos,4.2,101,259.00,https://www.crateandbarrel.com/weathermax-large-outdoor-cushion-storage-bag/s515218
672444,Sonata Velvet Handpainted Counter Stool,4.8,4,459.00,https://www.crateandbarrel.com/sonata-velvet-handpainted-counter-stool/s672444
151596,Lanai Charcoal Mesh Outdoor Dining Chair,4.9,457,129.00,https://www.crateandbarrel.com/lanai-charcoal-mesh-outdoor-dining-chair/s151596
341133,Santa Plate and Bottle,,,19.95,https://www.crateandbarrel.com/santa-plate-and-bottle/s341133
683219,Twig Berry Napkin Ring,4.5,14,5.95,https://www.crateandbarrel.com/twig-berry-napkin-ring/s683219
335396,Snowflake Wren Serving Bowl,5,1,29.95,https://www.crateandbarrel.com/snowflake-wren-serving-bowl/s335396
377223,Welcome II Dinner Plate,4.1,102,12.95,https://www.crateandbarrel.com/welcome-dinner-plate/s377223
171113,KitchenAid ® Ice Blue 5-Speed Hand Mixer,4.6,2506,39.99,https://www.crateandbarrel.com/kitchenaid-ice-blue-5-speed-hand-mixer/s171113
556022,Babyletto White & Washed Natural TipToe Bunk Bed,4.8,8,999.00,https://www.crateandbarrel.com/babyletto-white-and-washed-natural-tiptoe-bunk-bed/s556022
166736,Walker Grey Wash Teak Outdoor Ottoman with Graphite Sunbrella ® Cushion,,,399.97,https://www.crateandbarrel.com/walker-grey-wash-teak-outdoor-ottoman-with-graphite-sunbrella-cushion/s166736
622491,Santa Double Old-Fashioned Glass,4.9,33,9.95,https://www.crateandbarrel.com/santa-double-old-fashioned-glass/s622491
279625,Bali Round Abaca Placemat,4.8,149,8.95,https://www.crateandbarrel.com/bali-round-abaca-placemat/s279625
377978,Stainless Steel Charger Plate,4.9,48,12.95,https://www.crateandbarrel.com/stainless-steel-charger-plate/s377978
321937,Mini White Snowflake Marshmallows,5,1,9.95,https://www.crateandbarrel.com/mini-white-snowflake-marshmallows/s321937
341296,"Holiday Cheer Nesting Bowls, Set of 3",5,4,24.95,https://www.crateandbarrel.com/holiday-cheer-nesting-bowls-set-of-3/s341296
578688,Tovolo Mini Donut Spatula,4.8,5,4.97,https://www.crateandbarrel.com/tovolo-mini-donut-spatula/s578688
151532,Regatta Grey Wash Rectangular Dining Table,4.2,5,1799.00,https://www.crateandbarrel.com/regatta-grey-wash-rectangular-dining-table/s151532
191298,Railay Outdoor Dining Table,4.6,80,799.00,https://www.crateandbarrel.com/railay-outdoor-dining-table/s191298
443117,Ripple Black Leather Office Chair with Brass Frame,4.2,19,499.00,https://www.crateandbarrel.com/ripple-black-leather-office-chair-with-brass-frame/s443117
453222,James Walnut with Black Frame 8-Drawer Dresser with Outlet,4.1,9,1699.99,https://www.crateandbarrel.com/james-walnut-with-black-frame-8-drawer-dresser-with-outlet/s453222
196027,"Sunbrella ® Cast Silver 20"" Sq. Outdoor Pillow",4.8,193,45.95,https://www.crateandbarrel.com/sunbrella-cast-silver-20-sq.-outdoor-pillow/s196027
1002180,Atticus Small White Desk with Power,,,99.99-179.99,https://www.crateandbarrel.com/atticus-small-white-desk-with-power/f1002180
502258,"Lounge Outdoor Upholstered 83"" Sofa",4.9,7,1949.00,https://www.crateandbarrel.com/lounge-outdoor-upholstered-83-sofa/s502258
408432,"Cuisinart ® 30"" Electric Smoker",4.4,28,199.00,https://www.crateandbarrel.com/cuisinart-30-electric-smoker/s408432
686676,Breezy Melamine Palm Leaf Bowl,5,6,4.99,https://www.crateandbarrel.com/breezy-melamine-palm-leaf-bowl/s686676
310317,"Marin Sienna Linen Napkins, Set of 8",4.8,265,71.95,https://www.crateandbarrel.com/marin-sienna-linen-napkins-set-of-8/s310317
432013,Lila Oval Nightstand,3.5,2,249.99,https://www.crateandbarrel.com/lila-oval-nightstand/s432013
433347,Railay All-Weather Woven Wicker Outdoor Dining Bench,4.6,80,599.00,https://www.crateandbarrel.com/railay-all-weather-woven-wicker-outdoor-dining-bench/s433347
264224,Caesna Satin Dinner Fork,,,7.95,https://www.crateandbarrel.com/caesna-satin-dinner-fork/s264224
175805,Zuma Outdoor Upholstered 3-Piece Sectional,5,26,3197.00,https://www.crateandbarrel.com/zuma-outdoor-upholstered-3-piece-sectional/s175805
166704,Walker Metal Outdoor Lounge Chair with Sapphire Sunbrella ® Cushions,5,11,899.00,https://www.crateandbarrel.com/walker-metal-outdoor-lounge-chair-with-sapphire-sunbrella-cushions/s166704
450686,Cambridge Rectangular Serving Platter with Stand,4.9,14,34.95,https://www.crateandbarrel.com/cambridge-rectangular-serving-platter-with-stand/s450686
369397,Haiku Marble Top Sideboard,,,1999.00,https://www.crateandbarrel.com/haiku-marble-top-sideboard/s369397
185994,Paso Grey Outdoor Adirondack Chair by POLYWOOD®,,,499.00,https://www.crateandbarrel.com/paso-grey-outdoor-adirondack-chair-by-polywood/s185994
424966,Simmons® RiteHeight® Twin Firm Bunk Bed Mattress,4.9,16,349.00,https://www.crateandbarrel.com/simmons-riteheight-twin-firm-bunk-bed-mattress/s424966
1003286,"Alfresco Rectangular Dining Table, Arm Chair, and Bench",,,298.00-799.00,https://www.crateandbarrel.com/alfresco-rectangular-dining-table-arm-chair-and-bench/f1003286
445697,Alfresco II Grey Outdoor Dining Arm Chair,4.4,386,249.00,https://www.crateandbarrel.com/alfresco-ii-grey-outdoor-dining-arm-chair/s445697
526572,Petrie Midcentury Chaise Lounge,4.5,335,1799.00,https://www.crateandbarrel.com/petrie-midcentury-chaise-lounge/s526572
340967,Jolly Duo Mug,4.5,13,5.95,https://www.crateandbarrel.com/jolly-duo-mug/s340967
371672,Morocco Graphite Outdoor Chaise Lounge with Charcoal Sunbrella ® Cushion,4.6,176,999.00,https://www.crateandbarrel.com/morocco-graphite-chaise-lounge-with-sunbrella-cushion/s371672
1001757,Vineyard Stemless Wine Glasses,5,2,11.95-12.95,https://www.crateandbarrel.com/vineyard-stemless-wine-glasses/f1001757
488095,Babyletto Lolly Washed Natural & Black 3-in-1 Convertible Crib with Toddler Bed Conversion Kit,4.9,14,499.00,https://www.crateandbarrel.com/babyletto-lolly-washed-natural-and-black-3-in-1-convertible-crib-with-toddler-bed-conversion-kit/s488095
101070,Zuma Upholstered Outdoor Side Chair,5,26,499.00,https://www.crateandbarrel.com/zuma-upholstered-outdoor-side-chair/s101070
364423,MiiR 12-Oz. Black Camp Cup,,,24.95,https://www.crateandbarrel.com/miir-12-oz.-black-camp-cup/s364423
368077,Hugger Curved Swivel Accent Chair by Leanne Ford,,,1199.00,https://www.crateandbarrel.com/hugger-curved-swivel-accent-chair-by-leanne-ford/s368077
383553,"Red Stripe Paper Table Runner 20"" x 25'",,,24.95,https://www.crateandbarrel.com/red-stripe-paper-table-runner-20-x-25/s383553
514858,WeatherMAX Outdoor Fire Pit Cover by KoverRoos,4.2,101,109.00,https://www.crateandbarrel.com/weathermax-fire-pit-cover/s514858
442247,Laredo Black Leather Counter Stool,4.6,12,399.00,https://www.crateandbarrel.com/laredo-black-leather-counter-stool/s442247
236750,Lanai Charcoal Grey Mesh Outdoor Ottoman,4.9,457,99.00,https://www.crateandbarrel.com/lanai-charcoal-grey-mesh-outdoor-ottoman/s236750
233076,"Aubin Bamboo Fiber Colorful Bowls, Set of 6",5,6,49.95,https://www.crateandbarrel.com/aubin-bamboo-fiber-colorful-bowls-set-of-6/s233076
499683,"Flatware Stocking, Set of Four",4.9,77,19.95,https://www.crateandbarrel.com/flatware-stocking-set-of-four/s499683
341553,Celestial Star Serving Bowl,5,3,34.95,https://www.crateandbarrel.com/celestial-star-serving-bowl/s341553
672523,Hue White Dinner Plate,4.7,299,5.95,https://www.crateandbarrel.com/hue-white-dinner-plate/s672523
105305,Cerca Striped Outdoor Ottoman,5,3,399.00,https://www.crateandbarrel.com/cerca-striped-outdoor-ottoman/s105305
365528,WeatherMAX Outdoor Double Chaise Cover,,,199.00,https://www.crateandbarrel.com/weathermax-outdoor-double-chaise-cover/s365528
171087,KitchenAid ® Onyx Black 5-Speed Hand Mixer,4.6,2497,39.99,https://www.crateandbarrel.com/kitchenaid-onyx-black-5-speed-hand-mixer/s171087
94264,Arlo White and Gold Bed,,,699.00-899.00,https://www.crateandbarrel.com/arlo-white-and-gold-bed/f94264
166881,Walker Grey Wash Teak Outdoor Ottoman with Sapphire Sunbrella ® Cushion,,,399.97,https://www.crateandbarrel.com/walker-grey-wash-teak-outdoor-ottoman-with-sapphire-sunbrella-cushion/s166881
337842,Narwhal Double Old-Fashioned Glass,,,5.99,https://www.crateandbarrel.com/narwhal-double-old-fashioned-glass/s337842
342964,Aspen Red Cotton Placemat,4.5,4,7.95,https://www.crateandbarrel.com/aspen-red-cotton-placemat/s342964
448968,Savannah Charger Plate with Gold Rim,4.9,7,34.95,https://www.crateandbarrel.com/savannah-charger-plate-with-gold-rim/s448968
321844,Mini Marshmallow Hot Chocolate Stirrers,4.8,4,9.95,https://www.crateandbarrel.com/mini-marshmallow-hot-chocolate-stirrers/s321844
232736,Lina Matte Blue Stripe Bowl,4.5,2,10.95,https://www.crateandbarrel.com/lina-matte-blue-stripe-bowl/s232736
689116,Wyn Blue Silicone Slotted Turner with Brass Handle,5,3,7.97,https://www.crateandbarrel.com/wyn-blue-silicone-slotted-turner-with-brass-handle/s689116
456732,Graham Black Office Chair,4.4,53,399.00,https://www.crateandbarrel.com/graham-black-office-chair/s456732
433282,Railay All-Weather Woven Wicker Outdoor Dining Arm Chair,4.6,80,299.00,https://www.crateandbarrel.com/railay-all-weather-woven-wicker-outdoor-dining-arm-chair/s433282
485227,Regatta Grey Wash Outdoor Dining Chair with White Sand Sunbrella ® Cushion,4.7,58,608.00,https://www.crateandbarrel.com/regatta-grey-wash-dining-chair-with-sunbrella-cushion/s485227
238971,Shinola Runwell Walnut 6-Drawer Dresser,,,2399.00,https://www.crateandbarrel.com/shinola-runwell-walnut-6-drawer-dresser/s238971
594179,"Sunbrella ® Canvas Aruba 20"" Sq. Outdoor Pillow",4.8,193,45.95,https://www.crateandbarrel.com/sunbrella-canvas-aruba-20-sq.-outdoor-pillow/s594179
359704,Atticus Small Kids White Desk with Power & Hutch,5,1,279.98,https://www.crateandbarrel.com/atticus-small-kids-white-desk-with-power-and-hutch/s359704
502861,Lounge Outdoor Upholstered 360 Swivel Chair,4.9,7,1199.00,https://www.crateandbarrel.com/lounge-outdoor-upholstered-360-swivel-chair/s502861
515068,Weber ® Slate Blue Performer Deluxe Charcoal Grill,4.9,117,499.00,https://www.crateandbarrel.com/weber-slate-blue-performer-deluxe-charcoal-grill/s515068
1001567,Breezy Melamine Palm Leaf Dinnerware,,,4.99-10.99,https://www.crateandbarrel.com/breezy-melamine-palm-leaf-dinnerware/f1001567
310343,"Marin Ochre Linen Napkins, Set of 8",4.8,265,71.95,https://www.crateandbarrel.com/marin-ochre-linen-napkins-set-of-8/s310343
431831,Circulus Nightstand,4.8,36,399.00,https://www.crateandbarrel.com/circulus-nightstand/s431831
217318,Dune Navy Outdoor Dining Bench with Sunbrella ® Cushion,4.6,189,649.00,https://www.crateandbarrel.com/dune-dining-bench-with-sunbrella-cushion/s217318
264461,Iona Mirror Dinner Spoon,,,7.95,https://www.crateandbarrel.com/iona-mirror-dinner-spoon/s264461
278546,Dune Navy 3-Piece Left Arm Chaise Outdoor Sectional Sofa with Sunbrella ® Cushions,4.6,189,3497.00,https://www.crateandbarrel.com/dune-3-piece-left-arm-chaise-sectional-sofa-with-sunbrella-cushions/s278546
167018,Walker Metal Outdoor Ottoman with Sapphire Sunbrella ® Cushions,5,11,499.00,https://www.crateandbarrel.com/walker-metal-outdoor-ottoman-with-sapphire-sunbrella-cushions/s167018
450872,Cambridge Round 2-Tier Server with Plates,4.9,14,39.95,https://www.crateandbarrel.com/cambridge-round-2-tier-server-with-plates/s450872
135565,Casement Blue Large Metal Sideboard,5,6,1149.00,https://www.crateandbarrel.com/casement-blue-large-metal-sideboard/s135565
186006,Paso Grey Outdoor Adirondack Chair Ottoman by POLYWOOD®,,,199.00,https://www.crateandbarrel.com/paso-grey-outdoor-adirondack-chair-ottoman-by-polywood/s186006
424490,BeautySleep® Naturally Twilight Stars Baby Crib Mattress,4.7,3,199.00,https://www.crateandbarrel.com/beautysleep-naturally-twilight-stars-baby-crib-mattress/s424490
1003274,Dune Rectangular Dining Table and Dune Navy Dining Chair,,,449.00-999.00,https://www.crateandbarrel.com/dune-rectangular-dining-table-and-dune-navy-dining-chair/f1003274
483734,Alfresco II Grey Outdoor Dining Bench with Charcoal Sunbrella ® Cushion,4.4,386,588.00,https://www.crateandbarrel.com/alfresco-ii-grey-dining-bench-with-sunbrella-cushion/s483734
522296,Axis Left Arm Double Chaise Lounge,4.7,1065,1599.00,https://www.crateandbarrel.com/axis-left-arm-double-chaise-lounge/s522296
232759,Lina Matte Blue Stripe Mug,4,5,10.95,https://www.crateandbarrel.com/lina-matte-blue-stripe-mug/s232759
131844,Kinney Teak Outdoor Chaise Lounge with Cushion,4.4,21,1300.00,https://www.crateandbarrel.com/kinney-teak-outdoor-chaise-lounge-with-cushion/s131844
173446,Kinney Teak Outdoor Coffee Table,4.4,21,799.00,https://www.crateandbarrel.com/kinney-teak-outdoor-coffee-table/s173446
241097,French Wine Glass,4.7,599,5.95,https://www.crateandbarrel.com/french-wine-glass/s241097
79756,Larkin Gold Metal Crib,,,139.00-599.00,https://www.crateandbarrel.com/larkin-gold-metal-crib/f79756
364409,MiiR 16-Oz. Black Camp Cup,,,29.95,https://www.crateandbarrel.com/miir-16-oz.-black-camp-cup/s364409
240185,Shinola Michigan Chair,,,1499.00,https://www.crateandbarrel.com/shinola-michigan-chair/s240185
203245,Turkey Talk Thanksgiving Placemat Set of 12,5,3,4.97,https://www.crateandbarrel.com/turkey-talk-thanksgiving-placemat-set-of-12/s203245
365413,WeatherMAX Morocco Oval Outdoor Sofa Cover by KoverRoos,4.7,9,199.00,https://www.crateandbarrel.com/weathermax-morocco-oval-outdoor-sofa-cover-by-koverroos/s365413
369186,Paton Black Oak Windsor Bar Stool,,,429.00,https://www.crateandbarrel.com/paton-black-oak-windsor-bar-stool/s369186
152026,Lanai Aqua Mesh Outdoor Chaise Lounge,4.9,457,499.00,https://www.crateandbarrel.com/lanai-aqua-mesh-outdoor-chaise-lounge/s152026
239196,Cove Glazed Indigo Blue Mini Bowl,5,5,3.95,https://www.crateandbarrel.com/cove-glazed-indigo-blue-mini-bowl/s239196
229612,Marcella Infinity White Napkin Ring,,,4.95,https://www.crateandbarrel.com/marcella-infinity-white-napkin-ring/s229612
235163,Cove Glazed Indigo Blue Serving Bowl,5,2,39.95,https://www.crateandbarrel.com/cove-glazed-indigo-blue-serving-bowl/s235163
564494,Toben Dinner Plate,4.8,114,12.95,https://www.crateandbarrel.com/toben-dinner-plate/s564494
130025,Kinney Teak Outdoor Ottoman with Cushion,4.4,21,449.00,https://www.crateandbarrel.com/kinney-teak-outdoor-ottoman-with-cushion/s130025
365365,WeatherMAX Medium Outdoor Sofa Cover by KoverRoos,5,8,209.00,https://www.crateandbarrel.com/weathermax-medium-outdoor-sofa-cover-by-koverroos/s365365
171074,KitchenAid ® White 5-Speed Hand Mixer,4.6,2486,39.99,https://www.crateandbarrel.com/kitchenaid-white-5-speed-hand-mixer/s171074
94280,Bodie Oak Spindle Bed,5,2,799.00-999.00,https://www.crateandbarrel.com/bodie-oak-spindle-bed/f94280
1006015,Billie Double Old-Fashioned Glasses,4,1,10.95,https://www.crateandbarrel.com/billie-double-old-fashioned-glasses/f1006015
342981,Aspen Green Cotton Placemat,5,4,7.95,https://www.crateandbarrel.com/aspen-green-cotton-placemat/s342981
441523,Artesia Honey Rattan Charger Plate,4.7,47,12.95,https://www.crateandbarrel.com/artesia-rattan-charger-plate/s441523
322163,Chocolate and Sea Salt Caramel Corn,5,1,16.95,https://www.crateandbarrel.com/chocolate-and-sea-salt-caramel-corn/s322163
689104,Wyn Blue Silicone Ladle with Brass Handle,5,7,7.97,https://www.crateandbarrel.com/wyn-blue-silicone-ladle-with-brass-handle/s689104
298052,Ripple Ivory Leather Office Chair with Chrome Base,4.1,59,399.00,https://www.crateandbarrel.com/ripple-ivory-leather-office-chair/s298052
335283,Snowflake Wren Low Bowl,,,6.95,https://www.crateandbarrel.com/snowflake-wren-low-bowl/s335283
227460,Donelson 7-Drawer Dresser,,,1799.00,https://www.crateandbarrel.com/donelson-7-drawer-dresser/s227460
556501,"Sunbrella ® Bold Turquoise 20"" Outdoor Pillow",4.8,193,45.95,https://www.crateandbarrel.com/sunbrella-bold-turquoise-20-outdoor-pillow/s556501
108668,Atticus Kids Black Desk Hutch,,,99.99,https://www.crateandbarrel.com/atticus-kids-black-desk-hutch/s108668
504395,Lounge Outdoor Upholstered 3-Piece Sectional,4.9,7,4797.00,https://www.crateandbarrel.com/lounge-outdoor-upholstered-3-piece-sectional/s504395
240787,Kettlepizza ® Gas Pro Deluxe Set,4.6,12,379.95,https://www.crateandbarrel.com/kettlepizza-gas-pro-deluxe-set/s240787
1001570,Ionna Melamine Dinner Plate,,,4.99-24.95,https://www.crateandbarrel.com/ionna-melamine-dinner-plate/f1001570
310249,"Marin Frost Linen Napkins, Set of 8",,,71.95,https://www.crateandbarrel.com/marin-frost-linen-napkins-set-of-8/s310249
227525,Donelson Nightstand,,,699.00,https://www.crateandbarrel.com/donelson-nightstand/s227525
264412,Iona Mirror Dinner Fork,,,7.95,https://www.crateandbarrel.com/iona-mirror-dinner-fork/s264412
